LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665310	11361273			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665310	11361274			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665310	11361275			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665310	11361280	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	29.3940977272727	mm2 mg-1	Single				29.3940977272727	mm2 mg-1			1.18406	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361282			59	Latitude	Latitude	45° 47'						45.7833333333333					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361283			60	Longitude	Longitude	08° 50'						8.83333333333334					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361284			61	Altitude	Altitude	386	m	Single				386	m				Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361285			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361286			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361287			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665311	11361292	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	41.4345946808511	mm2 mg-1	Single				41.4345946808511	mm2 mg-1			1.94679	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361294			59	Latitude	Latitude	45° 47'						45.7833333333333					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361295			60	Longitude	Longitude	08° 50'						8.83333333333334					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361296			61	Altitude	Altitude	386	m	Single				386	m				Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361297			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361298			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361299			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665312	11361304	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	38.0463452380952	mm2 mg-1	Single				38.0463452380952	mm2 mg-1			1.75726	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361306			59	Latitude	Latitude	45° 47'						45.7833333333333					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361307			60	Longitude	Longitude	08° 50'						8.83333333333334					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361308			61	Altitude	Altitude	386	m	Single				386	m				Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361309			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361310			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361311			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665313	11361316	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	26.1192222222222	mm2 mg-1	Single				26.1192222222222	mm2 mg-1			0.921633	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361318			59	Latitude	Latitude	45° 47'						45.7833333333333					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361319			60	Longitude	Longitude	08° 50'						8.83333333333334					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361320			61	Altitude	Altitude	386	m	Single				386	m				Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361321			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361322			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361323			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665314	11361328	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	40.6501828947368	mm2 mg-1	Single				40.6501828947368	mm2 mg-1			1.90433	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361330			59	Latitude	Latitude	45° 47'						45.7833333333333					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361331			60	Longitude	Longitude	08° 50'						8.83333333333334					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361332			61	Altitude	Altitude	386	m	Single				386	m				Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361333			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361334			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361335			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665315	11361340	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	29.3445067961165	mm2 mg-1	Single				29.3445067961165	mm2 mg-1		11361280	1.18406	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361342			59	Latitude	Latitude	45° 47'						45.7833333333333					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361343			60	Longitude	Longitude	08° 50'						8.83333333333334					Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361344			61	Altitude	Altitude	386	m	Single				386	m				Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361345			241	Measurement date / sampling date	Sampling Date	7/8/2003											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361346			327	Treatment: Exposition	Exposition	natural env.											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		Natural environment	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361347			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261		mature	
Cerabolini	Bruno E. L.	228	Flora d’Italia Functional Traits Hoard (FIFTH)	BELLIS PERENNIS L.	7173	Bellis perennis	1665316	11361352	3116	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	6583	SLA: petiole  included	SLA	29.6692676190476	mm2 mg-1	Single				29.6692676190476	mm2 mg-1			1.20476	Cerabolini B.E.L., Brusa G., Ceriani R.M., De Andreis R., Luzzaro A. & Pierce S. 2010. Can CSR classification be generally applied outside Britain? Plant Ecology 210: 253-261			
